room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17959761,1127,122067160,Private room,,Zurich,,Kreis 2,0,,2,1.0,,32.0,,Bright room in a big House (15min to citycenter),2017-04-17 01:43:51.105949,47.350236,8.53271,0101000020E61000001B81785DBF102140E1F08288D4AC4740
17156275,1127,5343829,Private room,,Zurich,,Kreis 3,1,,1,1.0,,41.0,,"Bright, cozy room in central Zurich",2017-04-17 01:43:51.108538,47.370396,8.518355,0101000020E6100000A86F99D365092140DC48D92269AF4740
17543639,1127,119004656,Private room,,Zurich,,Kreis 1,0,,1,1.0,,23.0,,A cozy room for travelers,2017-04-17 01:43:51.116952,47.373365,8.538333,0101000020E610000013B70A62A01321404B3CA06CCAAF4740
17396631,1127,2741344,Private room,,Zurich,,Kreis 10,0,,1,1.0,,36.0,,Zimmer am Fluss,2017-04-17 01:43:51.119468,47.397216,8.502822,0101000020E61000002B6B9BE27101214056B950F9D7B24740
16751353,1127,1370298,Private room,,Zurich,,Kreis 11,2,,1,1.0,,26.0,,Small room in Zurich,2017-04-17 01:43:51.127555,47.427585,8.535081,0101000020E6100000056C0723F61121404DA1F31ABBB64740
13936430,1127,7334383,Private room,,Zurich,,Kreis 10,1,,1,1.0,,25.0,,"Quiet, cosy, central room in flat-share",2017-04-17 01:43:51.130078,47.39523,8.5239,0101000020E6100000B1BFEC9E3C0C2140F4328AE596B24740
16583015,1127,2018643,Private room,,Zurich,,Kreis 10,0,,2,1.0,,26.0,,Hidden gem in Wipkingen,2017-04-17 01:43:51.139060,47.398134,8.530347,0101000020E61000003D1059A4890F21407CB60E0EF6B24740
17825831,1127,121882703,Private room,,Zurich,,Kreis 11,0,,2,1.0,,40.0,,"Penthouse, terrace+garden+easy accessible",2017-04-17 01:43:51.141681,47.410149,8.540192,0101000020E6100000251FBB0B9414214059BE2EC37FB44740
18157171,1127,125034286,Private room,,Zurich,,Kreis 11,0,,2,1.0,,41.0,,Room in Oerlikon,2017-04-17 01:43:51.144024,47.408731,8.538239,0101000020E61000000EDDEC0F9413214042EE224C51B44740
17081001,1127,93885275,Private room,,Zurich,,Kreis 3,1,,2,1.0,,36.0,,Ein Zimmer mit Baum- A room with a tree,2017-04-17 01:43:51.146283,47.372394,8.509552,0101000020E61000000839EFFFE3042140029D499BAAAF4740
16818484,1127,111886234,Private room,,Zurich,,Kreis 11,0,,2,1.0,,31.0,,"Bright, furnished room in a nice shared flat",2017-04-17 01:43:52.787325,47.41749,8.546964,0101000020E6100000BE2D58AA0B1821401A34F44F70B54740
15573777,1127,9284640,Private room,,Zurich,,Kreis 3,0,,1,1.0,,23.0,,Room in the heart of Zurich,2017-04-17 01:43:52.800529,47.367856,8.523407,0101000020E6100000B5FE9600FC0B214096D1C8E715AF4740
6357412,1127,1854424,Private room,,Zurich,,Kreis 6,0,,1,1.0,,45.0,,Comfortable Room in shared Flat,2017-04-17 01:44:24.923165,47.390811,8.53875,0101000020E6100000A4703D0AD713214062F5471806B24740
13157988,1127,47446467,Private room,,Zurich,,Kreis 3,2,,1,1.0,,57.0,,"Central Located, Right next to IdaPlatz!",2017-04-17 01:44:26.515249,47.375021,8.513081,0101000020E6100000E065868DB2062140172829B000B04740
17776690,1127,100849722,Private room,,Zurich,,Kreis 10,0,,2,1.0,,50.0,,Zimmer Stadt Zürich,2017-04-17 01:44:26.582738,47.403006,8.5008,0101000020E610000071AC8BDB68002140BF0B5BB395B34740
14802008,1127,54165358,Private room,,Zurich,,Kreis 6,1,,1,1.0,,59.0,,1 room Milchbuck,2017-04-17 01:44:26.993973,47.396943,8.540952,0101000020E61000005E6919A9F714214025B03907CFB24740
17649279,1127,88540568,Private room,,Zurich,,Kreis 4,0,,3,1.0,,57.0,,Zürich City sauberes *PRIVATZIMMER*,2017-04-17 01:44:27.375949,47.377375,8.516579,0101000020E6100000CC99ED0A7D082140FCA9F1D24DB04740
13253493,1127,74245794,Private room,,Zurich,,Kreis 3,0,,2,1.0,,61.0,,"central, simpel, cosy;  private room",2017-04-17 01:44:27.386982,47.360475,8.517225,0101000020E6100000E25817B7D10821404703780B24AE4740
16332545,1127,2761603,Private room,,Zurich,,Kreis 9,0,,2,1.0,,61.0,,2 Zimmer Wohnung mit Terrasse,2017-04-17 01:44:28.734981,47.381469,8.500527,0101000020E6100000AD872F13450021400BB8E7F9D3B04740
12277567,1127,62006210,Private room,,Zurich,,Kreis 11,1,,2,1.0,,52.0,,Room with Queensize- bed in Zürich Seebach,2017-04-17 01:44:35.702990,47.424752,8.555059,0101000020E610000070B378B1301C21408E7406465EB64740
7003931,1127,6528729,Private room,,Zurich,,Kreis 12,2,,1,1.0,,52.0,,"Bright, spacious room with balcony",2017-04-17 01:44:35.746889,47.403552,8.555928,0101000020E610000083DC4598A21C2140211E8997A7B34740
14026139,1127,83931098,Private room,,Zurich,,Kreis 11,0,,2,1.0,,58.0,,Nice and quiet room in Zurich + free parking,2017-04-17 01:44:38.645427,47.404777,8.556488,0101000020E61000009F3BC1FEEB1C2140259694BBCFB34740
15565918,1127,914905,Private room,,Zurich,,Kreis 12,1,,1,1.0,,62.0,,Studio with kitchen corner and balcony,2017-04-17 01:44:40.124194,47.405413,8.573324,0101000020E610000018062CB98A252140C72FBC92E4B34740
16091899,1127,50348083,Private room,,Zurich,,Kreis 11,0,,2,1.0,,52.0,,Swiss Star Oerlikon Inn - Budget Double Room,2017-04-17 01:44:40.134663,47.415209,8.54568,0101000020E61000009E29745E631721409F008A9125B54740
9299101,1127,48275490,Private room,,Zurich,,Kreis 11,0,,2,1.0,,57.0,,"Big Room, Modern Flat, 7' to Center",2017-04-17 01:44:41.619370,47.412842,8.540585,0101000020E6100000946A9F8EC71421402635B401D8B44740
14824048,1127,8302945,Private room,,Zurich,,Kreis 6,0,,1,1.0,,44.0,,Private room in beautiful flat,2017-04-17 01:44:41.628461,47.404083,8.535332,0101000020E61000002A013109171221404EEFE2FDB8B34740
16819935,1127,15438809,Private room,,Zurich,,Kreis 11,0,,2,1.0,,55.0,,Room in new apartment near city & airport,2017-04-17 01:44:42.983155,47.423293,8.548534,0101000020E6100000F67CCD72D918214018D00B772EB64740
14181367,1127,21328475,Private room,,Zurich,,Kreis 11,0,,2,1.0,,43.0,,Room in Big Flat|9 Min to Zurich HB|Good Price,2017-04-17 01:44:42.999782,47.411254,8.545114,0101000020E6100000F92EA52E19172140B22C98F8A3B44740
16330872,1127,64418896,Private room,,Zurich,,Kreis 11,0,,1,1.0,,46.0,,bright and cozy room at Zürich Milchbuck,2017-04-17 01:44:43.003136,47.401125,8.544492,0101000020E610000005DEC9A7C7162140D34D621058B34740
6632107,1127,34715361,Private room,,Zurich,,Kreis 11,0,,2,1.0,,55.0,,Villa Bülachstr.,2017-04-17 01:44:44.266093,47.401216,8.546581,0101000020E6100000DE3AFF76D9172140E350BF0B5BB34740
16334489,1127,20701796,Private room,,Zurich,,Kreis 6,0,,1,1.0,,47.0,,"Schönes, helles Zimmer (10 min zum Hauptbahnhof)",2017-04-17 01:44:44.273208,47.395527,8.541769,0101000020E610000027F911BF62152140AED7F4A0A0B24740
9254021,1127,2853206,Private room,,Zurich,,Kreis 6,0,,1,1.0,,61.0,,Living in the pink villa,2017-04-17 01:44:44.281235,47.397926,8.542666,0101000020E6100000624D6551D8152140321D3A3DEFB24740
8904918,1127,27883017,Private room,,Zurich,,Kreis 10,0,,1,1.0,,46.0,,Nice bright room near Limmat,2017-04-17 01:44:45.968645,47.392477,8.534518,0101000020E6100000253FE257AC11214052B7B3AF3CB24740
15862347,1127,102813335,Private room,,Zurich,,Kreis 6,0,,1,1.0,,54.0,,Zürich Wipkingen,2017-04-17 01:44:45.979219,47.402448,8.532725,0101000020E6100000F085C954C1102140992B836A83B34740
4185398,1127,8105979,Private room,,Zurich,,Kreis 4,0,,1,1.0,,52.0,,Privatzimmer nähe Haupbahnhof,2017-04-17 01:44:45.985235,47.374524,8.530415,0101000020E61000009D9D0C8E920F214097C80567F0AF4740
8834050,1127,46266989,Private room,,Zurich,,Kreis 6,0,,4,1.0,,62.0,,2 Bedrooms with private bathroom,2017-04-17 01:44:45.989420,47.403415,8.534316,0101000020E61000008675E3DD91112140A1DB4B1AA3B34740
3753434,1127,18142730,Private room,,Zurich,,Kreis 1,1,,1,1.0,,52.0,,A nice room in the very center of Zurich,2017-04-17 01:44:45.999219,47.377435,8.544924,0101000020E61000006B9C4D4700172140D1AE42CA4FB04740
11276957,1127,39347887,Private room,,Zurich,,Kreis 6,0,,2,1.0,,61.0,,"Central, but calm private room",2017-04-17 01:44:47.298537,47.387702,8.546205,0101000020E6100000C8D2872EA8172140014C1938A0B14740
14898201,1127,22496836,Private room,,Zurich,,Kreis 10,2,,2,1.0,,62.0,,Nice private room in a shared flat,2017-04-17 01:44:52.182387,47.401122,8.491534,0101000020E61000007FBE2D58AAFB204062DA37F757B34740
13236637,1127,28121480,Private room,,Zurich,,Kreis 11,1,,2,1.0,,52.0,,Double bedroom close to ETH Hönggerberg,2017-04-17 01:44:52.188405,47.418994,8.501908,0101000020E61000009833DB15FA002140309C6B98A1B54740
4836581,1127,23405207,Private room,,Zurich,,Kreis 11,0,,2,1.0,,46.0,,Snug room 22 min from the main station,2017-04-17 01:44:53.432655,47.426065,8.509819,0101000020E610000044C2F7FE06052140317C444C89B64740
6061296,1127,2771226,Private room,,Zurich,,Kreis 9,2,,2,1.0,,50.0,,Your Private BR in Cozy Townhouse,2017-04-17 01:44:54.682978,47.389417,8.480578,0101000020E6100000AB5AD2510EF62040D3C08F6AD8B14740
17461658,1127,113024955,Private room,,Zurich,,Kreis 11,0,,2,1.0,,52.0,,Full furnished room in Affoltern,2017-04-17 01:44:54.688231,47.42338,8.513016,0101000020E610000044A67C08AA062140E7E3DA5031B64740
7452326,1127,39028934,Private room,,Zurich,,Kreis 10,0,,1,1.0,,46.0,,"Large room with double bed, balcony",2017-04-17 01:44:56.261814,47.396821,8.510152,0101000020E61000005DFA97A432052140DAAED007CBB24740
17691700,1127,64875186,Private room,,Zurich,,Kreis 10,0,,2,1.0,,52.0,,Über den Dächern von Zürich,2017-04-17 01:44:56.267004,47.398436,8.510907,0101000020E61000004E98309A9505214047C66AF3FFB24740
8758576,1127,26916808,Private room,,Zurich,,Kreis 9,1,,1,1.0,,61.0,,Warm cozy room near city centre,2017-04-17 01:44:57.781472,47.389252,8.478208,0101000020E6100000035FD1ADD7F4204088F37002D3B14740
10748684,1127,37603120,Private room,,Zurich,,Kreis 11,0,,1,1.0,,52.0,,student room with shared kitchen,2017-04-17 01:44:57.784089,47.418789,8.503112,0101000020E6100000477364E5970121405776C1E09AB54740
13718187,1127,22292825,Private room,,Zurich,,Kreis 9,0,,2,1.0,,50.0,,Apartment with 2 single beds room,2017-04-17 01:45:00.727519,47.377052,8.489413,0101000020E610000079793A5794FA204019726C3D43B04740
7157432,1127,37267585,Private room,,Zurich,,Kreis 9,0,,2,1.0,,42.0,,"bedroom with double bed, min 7 day",2017-04-17 01:45:03.529945,47.392994,8.480636,0101000020E61000007E8FFAEB15F620401AC39CA04DB24740
3651834,1127,2771226,Private room,,Zurich,,Kreis 9,1,,2,1.0,,60.0,,CozyBedRoom in charming Townhouse perfect 4 couple,2017-04-17 01:45:03.547939,47.389533,8.482273,0101000020E6100000D47C957CECF620403CDBA337DCB14740
11822318,1127,8832547,Private room,,Zurich,,Kreis 3,0,,2,1.0,,43.0,,A room in center of the city,2017-04-17 01:45:05.244090,47.377979,8.509729,0101000020E610000044A51133FB04214093C9A99D61B04740
13341688,1127,75574132,Private room,,Zurich,,Kreis 9,0,,2,1.0,,52.0,,Quiet room in greenish neighbourhood,2017-04-17 01:45:05.247404,47.388529,8.475475,0101000020E610000096218E7571F3204017467A51BBB14740
16859101,1127,12150076,Private room,,Zurich,,Kreis 3,0,,1,1.0,,50.0,,Single Private Room at Albisriederplatz,2017-04-17 01:45:05.250327,47.377592,8.510258,0101000020E6100000740B5D8940052140999D45EF54B04740
15431964,1127,24570883,Private room,,Zurich,,Kreis 10,0,,1,1.0,,43.0,,Private Room in Lovely Shared Flat close to Center,2017-04-17 01:45:05.266635,47.394346,8.524132,0101000020E6100000FB928D075B0C21407AA702EE79B24740
8121642,1127,42888363,Private room,,Zurich,,Kreis 4,0,,1,1.0,,52.0,,"14 qm WG-Zimmer in Zürich, Kreis 4",2017-04-17 01:45:07.249895,47.378815,8.512872,0101000020E61000007711A62897062140FC1D8A027DB04740
6675926,1127,22157051,Private room,,Zurich,,Kreis 3,1,,1,1.0,,46.0,,Zimmer in Dachgeschosswohnung ,2017-04-17 01:45:07.258577,47.372774,8.519515,0101000020E61000001990BDDEFD0921404966F50EB7AF4740
11857431,1127,16935989,Private room,,Zurich,,Kreis 6,0,,1,1.0,,52.0,,"Furnished room, centrally located",2017-04-17 01:45:07.263209,47.392266,8.535557,0101000020E6100000AA49F0863412214097AAB4C535B24740
12035107,1127,64418896,Private room,,Zurich,,Kreis 9,0,,1,1.0,,46.0,,beautiful room in Zürich Altstetten,2017-04-17 01:45:09.101433,47.381194,8.490479,0101000020E6100000E4BF401020FB204039B709F7CAB04740
14971801,1127,73256517,Private room,,Zurich,,Kreis 4,2,,2,1.0,,56.0,,Schoenes Privatzimmer im Szenevirtel Zuerich,2017-04-17 01:45:09.107713,47.380284,8.527864,0101000020E6100000B378B130440E214096986725ADB04740
13597965,1127,16448177,Private room,,Zurich,,Kreis 9,0,,2,1.0,,62.0,,Helles & grosses Zimmer im Sous-Sol,2017-04-17 01:45:09.122443,47.375404,8.493868,0101000020E6100000F5143944DCFC2040D064FF3C0DB04740
14440917,1127,3704291,Private room,,Zurich,,Kreis 6,1,,3,1.0,,52.0,,"Great location, quiet and cute",2017-04-17 01:45:09.125168,47.399467,8.537409,0101000020E6100000F226BF4527132140666A12BC21B34740
2508670,1127,1612862,Private room,,Zurich,,Kreis 3,0,,1,1.0,,56.0,,**Stay in Zurich's little Berlin!**,2017-04-17 01:45:09.905496,47.373344,8.515465,0101000020E61000001D774A07EB072140341477BCC9AF4740
3443789,1127,2397109,Private room,,Zurich,,Kreis 6,1,,1,1.0,,55.0,,Bright Room with Balcony in Kreis 6,2017-04-17 01:45:09.912309,47.403635,8.534517,0101000020E6100000E34F5436AC112140AF42CA4FAAB34740
16511891,1127,21224829,Private room,,Zurich,,Kreis 3,0,,2,0.0,,60.0,,Bright Room in spacious apartment near city center,2017-04-17 01:45:09.917269,47.377401,8.509503,0101000020E6100000836DC493DD042140253D0CAD4EB04740
7016330,1127,9548182,Private room,,Zurich,,Kreis 3,2,,1,1.0,,52.0,,Calm green balcony and in the hip Kreis 3,2017-04-17 01:45:09.922957,47.366088,8.518539,0101000020E6100000AE669DF17D092140A1BAB9F8DBAE4740
16050926,1127,3482906,Private room,,Zurich,,Kreis 9,0,,2,1.0,,62.0,,Beautiful City Flat in Zürich,2017-04-17 01:45:09.925740,47.388423,8.492421,0101000020E61000002CBAF59A1EFC2040D20149D8B7B14740
16791383,1127,3947114,Private room,,Zurich,,Kreis 3,0,,2,1.0,,49.0,,Cozy room in Wiedikon,2017-04-17 01:45:09.933524,47.371288,8.510772,0101000020E6100000CE6C57E883052140D9B27C5D86AF4740
6779513,1127,34019180,Private room,,Zurich,,Kreis 4,0,,2,1.0,,58.0,,A room in the heart of zurich,2017-04-17 01:45:09.936408,47.376605,8.514934,0101000020E61000006A32E36DA50721404A41B79734B04740
14916757,1127,92760592,Private room,,Zurich,,Kreis 9,1,,2,1.0,,52.0,,Beautiful room in Zurich city,2017-04-17 01:45:09.940919,47.376746,8.485256,0101000020E61000002460747973F820400C73823639B04740
8545112,1127,44984048,Private room,,Zurich,,Kreis 3,0,,2,1.0,,62.0,,Very sunny room,2017-04-17 01:45:09.950445,47.372878,8.517691,0101000020E6100000F8DD74CB0E092140EEB25F77BAAF4740
10937144,1127,18323466,Private room,,Zurich,,Kreis 3,0,,2,1.0,,62.0,,Beautiful central room in Zürich,2017-04-17 01:45:11.761402,47.370976,8.523861,0101000020E6100000BA4C4D82370C2140EACC3D247CAF4740
12442581,1127,41245088,Private room,,Zurich,,Kreis 3,0,,1,1.0,,62.0,,bright spacious room – top location,2017-04-17 01:45:11.764260,47.378572,8.509162,0101000020E61000005EBBB4E1B004214035971B0C75B04740
11163570,1127,56196914,Private room,,Zurich,,Kreis 3,0,,1,1.0,,52.0,,private room in kreis 3 zurich,2017-04-17 01:45:11.772239,47.372217,8.520345,0101000020E61000003546EBA86A0A2140F30181CEA4AF4740
12482582,1127,30756693,Private room,,Zurich,,Kreis 4,0,,2,1.0,,62.0,,sunny beautiful good located apt,2017-04-17 01:45:11.778516,47.379631,8.507883,0101000020E61000008463963D090421401EC6A4BF97B04740
15849387,1127,6102974,Private room,,Zurich,,Kreis 8,0,,1,1.0,,46.0,,COSY ROOM IN SEEFELD,2017-04-17 01:45:15.025261,47.357048,8.573135,0101000020E6100000CC6262F371252140158DB5BFB3AD4740
17387992,1127,117507540,Private room,,Zurich,,Kreis 7,0,,1,1.0,,57.0,,Single room in the heart of Zürich near Bellevue,2017-04-17 01:45:15.036698,47.364312,8.558788,0101000020E610000064CBF275191E21402AC58EC6A1AE4740
8263299,1127,43111694,Private room,,Zurich,,Kreis 7,2,,2,1.0,,43.0,,Quiet private double room & balcony,2017-04-17 01:45:15.048810,47.356605,8.598245,0101000020E6100000B5FD2B2B4D322140884B8E3BA5AD4740
2952711,1127,15073121,Private room,,Zurich,,Kreis 7,2,,2,1.0,,46.0,,Charming room in shared apartment,2017-04-17 01:45:16.836754,47.364087,8.557301,0101000020E6100000630E828E561D21400AF31E679AAE4740
13921217,1127,34381305,Private room,,Zurich,,Kreis 7,0,,1,1.0,,50.0,,Double Room in Zürich. TOP!,2017-04-17 01:45:16.860539,47.355898,8.592054,0101000020E610000095EEAEB3212F21401D5BCF108EAD4740
13543435,1127,34415240,Private room,,Zurich,,Kreis 8,0,,2,1.0,,62.0,,Double bedroom in charming flat close to lake,2017-04-17 01:45:18.720094,47.35517,8.555899,0101000020E61000001AC231CB9E1C21409A42E73576AD4740
17170113,1127,25595618,Private room,,Zurich,,Kreis 2,0,,2,1.0,,60.0,,Room in a wonderful place 1min from lake of zurich,2017-04-17 01:45:20.715659,47.334585,8.540892,0101000020E61000000856D5CBEF142140B75D68AED3AA4740
6679874,1127,3682032,Private room,,Zurich,,Kreis 2,0,,1,1.0,,46.0,,"Room in Zürich, Kreis 2",2017-04-17 01:45:20.718178,47.353402,8.526534,0101000020E6100000D1764CDD950D2140A62BD8463CAD4740
12703042,1127,46362810,Private room,,Zurich,,Kreis 4,0,,1,1.0,,52.0,,Cosy bedroom in center of Zurich,2017-04-17 01:45:23.896972,47.376345,8.528247,0101000020E6100000946B0A64760E2140AE81AD122CB04740
13338910,1127,18782006,Private room,,Zurich,,Kreis 4,1,,1,1.0,,52.0,,Living in a lively area,2017-04-17 01:45:37.803014,47.377026,8.528892,0101000020E6100000693BA6EECA0E2140F0DE516342B04740
15823328,1127,4805162,Private room,,Zurich,,Kreis 3,0,,2,1.0,,46.0,,Charming room in apartment - Kreis 3 / Wiedikon,2017-04-17 01:45:37.825656,47.365598,8.522549,0101000020E6100000711DE38A8B0B2140D3BD4EEACBAE4740
17770422,1127,15973286,Private room,,Zurich,,Kreis 3,0,,1,1.0,,54.0,,Cozy room in Zurich Wiedikon,2017-04-17 01:45:39.330093,47.36585,8.52359,0101000020E610000079060DFD130C2140ED9E3C2CD4AE4740
7080346,1127,37119507,Private room,,Zurich,,Kreis 3,1,,2,1.0,,61.0,,"Cozy room, central location",2017-04-17 01:45:40.903067,47.364813,8.519114,0101000020E61000009FCA694FC9092140EC134031B2AE4740
14437525,1127,87480387,Private room,,Zurich,,Kreis 3,0,,2,1.0,,62.0,,"Unterkunft, City 10 min bis HB",2017-04-17 01:45:41.688655,47.352354,8.507878,0101000020E61000003DB7D09508042140B14E95EF19AD4740
8774843,1127,18433814,Private room,,Zurich,,Kreis 5,0,,2,1.0,,67.0,,Bright and cozy room in city center,2017-04-17 01:45:44.785886,47.388037,8.528939,0101000020E61000006B28B517D10E2140A8514832ABB14740
18122750,1127,13365928,Private room,,Zurich,,Kreis 2,0,,1,1.0,,67.0,,Zentrales helles Penthaus-Zimmer,2017-04-17 01:45:44.788782,47.36786,8.527023,0101000020E6100000C87A6AF5D50D2140D7C0560916AF4740
18048854,1127,25743204,Private room,,Zurich,,Kreis 6,0,,1,1.0,,67.0,,Room to rent in a 4 bedroom flat-Schaffhauserplatz,2017-04-17 01:45:44.819328,47.391206,8.537679,0101000020E6100000F27D71A94A132140DEFFC70913B24740
9000288,1127,47005467,Private room,,Zurich,,Kreis 3,0,,2,1.0,,77.0,,Room close to Zurich centre,2017-04-17 01:45:46.457150,47.369172,8.503835,0101000020E61000000B293FA9F6012140A94C310741AF4740
17732648,1127,120918312,Private room,,Zurich,,Kreis 11,1,,2,1.0,,41.0,,Charming room in Zürich,2017-04-17 01:43:52.806438,47.406993,8.551579,0101000020E61000001E520C90681A2140B859BC5818B44740
10279713,1127,40846569,Private room,,Zurich,,Kreis 11,0,,1,1.0,,31.0,,Comfortable room for one,2017-04-17 01:43:52.811453,47.419856,8.502733,0101000020E61000006C3D433866012140C38366D7BDB54740
14189539,1127,23216860,Private room,,Zurich,,Kreis 7,0,,2,1.0,,32.0,,Big room in a quiet neighbourhood in Zurich,2017-04-17 01:43:52.814730,47.356453,8.601031,0101000020E6100000ADC3D155BA332140D2C77C40A0AD4740
14009227,1127,27644558,Private room,,Zurich,,Kreis 2,1,,1,1.0,,18.0,,"Gemütliches, grosses, ruhiges Zimmer in Zürich",2017-04-17 01:43:52.819780,47.354011,8.525439,0101000020E6100000FD153257060D21404EB6813B50AD4740
12921047,1127,18963051,Private room,,Zurich,,Kreis 11,1,,2,1.0,,32.0,,Modern living w/ perfect connection to the center,2017-04-17 01:43:52.829297,47.413074,8.541522,0101000020E61000000821205F42152140F969DC9BDFB44740
13613212,1127,71698226,Private room,,Zurich,,Kreis 3,0,,1,1.0,,26.0,,Cosy 4-room-flat near Sihl City,2017-04-17 01:43:52.835012,47.359684,8.521956,0101000020E6100000E6E61BD13D0B21407E7214200AAE4740
11603705,1127,61402882,Private room,,Zurich,,Kreis 7,1,,1,1.0,,10.0,,cosy,2017-04-17 01:43:54.513126,47.358979,8.576179,0101000020E6100000B24813EF00272140B3791C06F3AD4740
16838361,1127,1250655,Private room,,Zurich,,Kreis 9,1,,2,1.0,,41.0,,Cozy room in a urban environment (ex-manufacture),2017-04-17 01:43:54.517380,47.383101,8.503122,0101000020E6100000D5CBEF34990121404F081D7409B14740
15697349,1127,47941222,Private room,,Zurich,,Kreis 11,0,,1,1.0,,20.0,,A cozy room in Zurich. 15 min train to city center,2017-04-17 01:43:54.522459,47.419162,8.50231,0101000020E610000053E8BCC62E012140ECDCB419A7B54740
17969620,1127,35935254,Private room,,Zurich,,Kreis 11,1,,1,1.0,,34.0,,Big and nice Single Room in Zürich City,2017-04-17 01:43:54.528699,47.415313,8.557931,0101000020E610000062D9CC21A91D2140444DF4F928B54740
13455191,1127,76879837,Private room,,Zurich,,Kreis 9,0,,2,1.0,,39.0,,Big room with King size bed in Altstetten,2017-04-17 01:43:54.533701,47.38771,8.483736,0101000020E6100000B4CBB73EACF72040842A357BA0B14740
2367123,1127,12092933,Private room,,Zurich,,Kreis 2,2,,2,1.0,,41.0,,Nice room direct on the Limmat,2017-04-17 01:43:54.543749,47.362212,8.525806,0101000020E6100000C614AC71360D2140001C7BF65CAE4740
15252453,1127,5400930,Private room,,Zurich,,Kreis 11,2,,1,1.0,,34.0,,Very nice room close to city center,2017-04-17 01:43:54.550323,47.403688,8.555932,0101000020E610000089997D1EA31C2140D2E4620CACB34740
13571588,1127,33876049,Private room,,Zurich,,Kreis 4,0,,2,1.0,,41.0,,Big room with balcony in Zurich,2017-04-17 01:43:54.558009,47.379202,8.517898,0101000020E6100000DF5339ED29092140F549EEB089B04740
17982816,1127,17536959,Private room,,Zurich,,Kreis 4,0,,2,1.0,,41.0,,A place to feel home,2017-04-17 01:43:54.563104,47.377415,8.515588,0101000020E61000008B6B7C26FB0721408A027D224FB04740
17508523,1127,29089449,Private room,,Zurich,,Kreis 9,1,,1,1.0,,21.0,,Sehr kleines Dachzimmer mit wlan,2017-04-17 01:43:56.213997,47.379465,8.483128,0101000020E610000054909F8D5CF72040037D224F92B04740
10261675,1127,52759183,Private room,,Zurich,,Kreis 6,0,,2,1.0,,41.0,,Small cozy room in a student house,2017-04-17 01:43:56.216583,47.400471,8.537887,0101000020E610000019E3C3EC651321408BFF3BA242B34740
6347718,1127,3158930,Private room,,Zurich,,Kreis 3,1,,1,1.0,,41.0,,Lovely central Room in lovely ZH,2017-04-17 01:43:56.228375,47.366441,8.518693,0101000020E61000000954FF2092092140EF74E789E7AE4740
15935706,1127,103422318,Private room,,Zurich,,Kreis 10,2,,2,1.0,,41.0,,Big and nice room,2017-04-17 01:43:56.231822,47.41003,8.486109,0101000020E610000021956247E3F820407F30F0DC7BB44740
